University Name,GRE AWA,GRE Quant,GRE Verbal,GPA,Degree,Course Name,Category
University Of Texas At Austin,4.5,169,157,9.28,Master,Electronics and Communication,
University Of Texas At Austin,5,168,164,9.51,Master,Electronics and Communication,
University Of Texas At Austin,4.5,780,710,9.1,Master,Electronics and Communication,
University Of Texas At Austin,4.5,167,162,9.87,Master,Electronics Engineering,
University Of Texas At Austin,,,,8.61,Master,Embedded systems,
University Of Texas At Austin,4,153,158,,Master,Energy & Earth Resources,
University Of Texas At Austin,4.5,169,156,3.48,Master,Energy And Earth Resources,
University Of Texas At Austin,3,154,156,3.69,Master,Energy And Earth Resources,
University Of Texas At Austin,5,158,166,3.48,Master,Energy And Earth Resources,
University Of Texas At Austin,3,158,149,3.6,Master,Energy And Earth Resources,
University Of Texas At Austin,4.5,157,167,3.53,Master,Energy And Earth Resources (EER),
University Of Texas At Austin,4.5,157,167,3.53,Master,Energy And Earth Resources (EER),
University Of Texas At Austin,5.5,160,154,3.36,Master,Energy And Earth Resources EER,
University Of Texas At Austin,4.5,156,152,3.6,Master,Energy And Earth Resources EER,
University Of Texas At Austin,4.5,165,160,3.4,Master,Energy And Earth Resources EER,
University Of Texas At Austin,5.5,160,154,3.36,Master,Energy And Earth Resources EER,
University Of Texas At Austin,4,168,153,3.23,Master,Engineering Mechanics,
University Of Texas At Austin,3.5,153,167,,PhD,Engineering Mechanics,
University Of Texas At Austin,4,163,154,3.95,PhD,Engineering Mechanics,
University Of Texas At Austin,,162,,3.68,PhD,Engineering Mechanics,
University Of Texas At Austin,4,163,154,3.9,PhD,Engineering Mechanics,
University Of Texas At Austin,4.5,141,166,3.63,PhD,English,
University Of Texas At Austin,4,168,154,3.72,PhD,English,
University Of Texas At Austin,5.5,164,146,3.9,PhD,English,
University Of Texas At Austin,5.5,540,670,,PhD,English,
University Of Texas At Austin,4.5,159,166,4,PhD,English,
University Of Texas At Austin,5,167,151,3.85,Master,English,
University Of Texas At Austin,6,540,640,3.93,PhD,English,
University Of Texas At Austin,5.5,149,170,3.8,PhD,English,
University Of Texas At Austin,4.5,156,159,3.69,PhD,English,
University Of Texas At Austin,5.5,168,162,3.68,PhD,English,
University Of Texas At Austin,6,167,160,3.93,PhD,English,
University Of Texas At Austin,4.5,143,143,3.63,PhD,English,
University Of Texas At Austin,5,167,151,3.85,PhD,English,
University Of Texas At Austin,5,146,168,4,PhD,English,
University Of Texas At Austin,5,145,157,3.71,PhD,English - (rhet/comp Emphasis),
University Of Texas At Austin,5,165,156,3.77,PhD,English Literature,
University Of Texas At Austin,5.5,700,770,3.85,PhD,English Literature,
University Of Texas At Austin,4.5,167,162,3.78,Master,Environmental And Water Resource Engineering (EWRE),
University Of Texas At Austin,4.5,159,155,3.68,Master,Environmental And Water Resources Engineering,
University Of Texas At Austin,3,167,155,3.62,Master,Environmental And Water Resources Engineering,
University Of Texas At Austin,4.5,159,155,3.68,Master,Environmental And Water Resources Engineering,
University Of Texas At Austin,3.5,164,145,3.8,PhD,Environmental Science And Environmental Engineering,
University Of Texas At Austin,3.5,323,157,,PhD,Epidemiology,
University Of Texas At Austin,6,159,161,3.8,Master,Epidemiology,
University Of Texas At Austin,4.5,790,520,4,PhD,Epidemiology,
University Of Texas At Austin,4,158,161,3.71,PhD,Epidemiology,
University Of Texas At Austin,3.5,750,700,3.87,Master,Ethnomusicology,
University Of Texas At Austin,4,161,160,3.74,PhD,Experimental Psychology (Developmental Science),"Social Sciences (Psychology, Sociology, Political Science)"
University Of Texas At Austin,4.5,159,165,3.7,Master,Family Nurse Practitioner,
University Of Texas At Austin,4,150,151,3.5,Master,Family Nurse Practitioner (FNP),
University Of Texas At Austin,5,170,162,,PhD,Finance,
University Of Texas At Austin,3.5,150,145,3.05,Master,Foreign Language Education,
University Of Texas At Austin,5,149,159,4,PhD,French Studies,
University Of Texas At Austin,5.5,157,162,3.8,Master,Genetic Counseling,
University Of Texas At Austin,4,157,165,3.16,Master,Geography,
University Of Texas At Austin,5,162,162,3.91,Master,Geography,
University Of Texas At Austin,3.5,160,156,3.15,Master,Geological Sciences,
University Of Texas At Austin,5,152,159,3.2,Master,Geological Sciences,
University Of Texas At Austin,2.5,740,760,3.1,Master,Geological Sciences,
University Of Texas At Austin,4,154,160,3.74,Master,Geological Sciences,
University Of Texas At Austin,4,740,640,3.94,PhD,Geology,
University Of Texas At Austin,4.5,150,150,3.5,PhD,Geology,
University Of Texas At Austin,,155,155,4,PhD,Geology,
University Of Texas At Austin,4,167,158,3.75,PhD,Geology,
University Of Texas At Austin,4,155,158,3.4,PhD,Geology,
University Of Texas At Austin,3.5,162,165,3.55,Master,Geology,
University Of Texas At Austin,4.5,149,150,3.6,PhD,Geoscience,
University Of Texas At Austin,4,160,167,3.7,PhD,Geosciences,
University Of Texas At Austin,3.5,153,166,3.66,PhD,German,
University Of Texas At Austin,4,145,158,3.31,Master,German Languages And Literatures,
University Of Texas At Austin,5,150,152,3.5,Master,Global Health,
University Of Texas At Austin,4.5,700,470,3.6,Master,Global Policy Studies,
University Of Texas At Austin,4,154,164,3.64,Master,Global Policy Studies,
University Of Texas At Austin,4.5,165,166,3.98,Master,Global Policy Studies,
University Of Texas At Austin,4.5,159,154,3.7,Master,Global Policy Studies,
University Of Texas At Austin,5,161,158,3.4,Master,Global Policy Studies,
University Of Texas At Austin,4.5,166,166,3.5,Master,Global Policy Studies,
University Of Texas At Austin,5,161,158,3.4,Master,Global Policy Studies,
University Of Texas At Austin,4.5,164,165,3.9,Master,Global Policy Studies (MGPS),
University Of Texas At Austin,4,156,165,3.2,Master,Global Policy Studies (MGPS),
University Of Texas At Austin,4.5,164,164,3.26,Master,Globally Policy Studies,
University Of Texas At Austin,4,163,167,,PhD,Government,
University Of Texas At Austin,,163,153,3.83,PhD,Government,
University Of Texas At Austin,6,158,162,3.44,PhD,Government,
University Of Texas At Austin,4,164,169,3.54,PhD,Government,
University Of Texas At Austin,5.5,168,170,3.61,PhD,Government,
University Of Texas At Austin,5.5,158,170,3.94,PhD,Government,
University Of Texas At Austin,5,160,161,3.89,PhD,Government,
University Of Texas At Austin,4.5,170,159,3.93,PhD,Government,
University Of Texas At Austin,,163,153,3.83,PhD,Government,
University Of Texas At Austin,4,163,167,,PhD,Government,
University Of Texas At Austin,4,168,160,3.98,PhD,Government,
University Of Texas At Austin,5,163,158,3.97,PhD,Government,
University Of Texas At Austin,5,160,168,3.77,PhD,Government / Political Science,
University Of Texas At Austin,4,170,163,4,PhD,Government Political Science,
University Of Texas At Austin,5,163,167,3.62,PhD,Government Political Science,
University Of Texas At Austin,5.5,166,161,,PhD,Government Political Science,
University Of Texas At Austin,6,166,168,3.9,PhD,Government Political Science,
University Of Texas At Austin,5.5,158,165,3.5,PhD,Government Political Science,
University Of Texas At Austin,4.5,167,167,3.89,PhD,Government Political Science,
University Of Texas At Austin,4,170,159,3.9,PhD,Government Political Science,
University Of Texas At Austin,,170,165,3.9,PhD,Government Political Science,
University Of Texas At Austin,5,163,167,3.62,PhD,Government Political Science,
University Of Texas At Austin,5,159,164,3.86,PhD,Government/Political Science,
University Of Texas At Austin,4.5,750,600,3.97,PhD,Government/Political Science (American),
University Of Texas At Austin,4.5,155,165,3.23,Master,Graduate School Of Arts And Sciences - Russian And Eastern European Stufies,Arts and Design
University Of Texas At Austin,3.5,660,780,,PhD,Graduate School Of Biomedical Science (GSBS),
University Of Texas At Austin,4.5,720,600,3.1,PhD,GSBS,
University Of Texas At Austin,4.5,155,149,3.86,PhD,GSBS,
University Of Texas At Austin,5,760,620,3.65,PhD,GSBS,
University Of Texas At Austin,5,154,151,3.5,PhD,Health Behavior,
University Of Texas At Austin,5,154,151,3.5,PhD,Health Behavior,
University Of Texas At Austin,4,147,144,3.26,Master,Health Behavior/Health Education,
University Of Texas At Austin,3.5,170,153,,PhD,Health Outcomes And Pharmacy Practice,
University Of Texas At Austin,4,157,154,3.22,PhD,Health Outcomes And Pharmacy Practice,
University Of Texas At Austin,3,640,800,3.4,Master,Health Promotion & Behavioral Sciences,
University Of Texas At Austin,5.5,154,158,,Master,Health Promotion And Behavioral Science,
University Of Texas At Austin,4,148,162,,PhD,Higher Education Leadership,
University Of Texas At Austin,4.5,145,157,3.94,PhD,Higher Education Leadership,
University Of Texas At Austin,5,155,158,3.95,PhD,Higher Education Leadership,
University Of Texas At Austin,5,161,168,3.8,Master,Historic Preservation,"Humanities (Languages, Literature, History, Philosophy)"
University Of Texas At Austin,5.5,153,160,3.75,Master,Historic Preservation,"Humanities (Languages, Literature, History, Philosophy)"
University Of Texas At Austin,5,770,710,3.79,PhD,History,"Humanities (Languages, Literature, History, Philosophy)"
University Of Texas At Austin,5,156,167,4,PhD,History,"Humanities (Languages, Literature, History, Philosophy)"
University Of Texas At Austin,5.5,147,163,3.28,PhD,History,"Humanities (Languages, Literature, History, Philosophy)"
University Of Texas At Austin,5,500,520,4,PhD,History (Latin America),"Humanities (Languages, Literature, History, Philosophy)"
University Of Texas At Austin,4.5,161,169,3.89,Master,Human Development,
University Of Texas At Austin,5,156,162,4,PhD,Human Development,
University Of Texas At Austin,4.5,159,163,3.5,PhD,Human Development,
University Of Texas At Austin,4.5,161,169,3.89,Master,Human Development,
University Of Texas At Austin,4,158,162,,PhD,Human Development And Family Sciences,
University Of Texas At Austin,4,170,152,3.87,PhD,Human Development And Family Sciences (HDFS),
University Of Texas At Austin,4.5,167,164,3.87,PhD,Human Development And Family Sciences (HDFS),
University Of Texas At Austin (Ut Austin / Uta)/ Uta),,,,3.9,PhD,English,
University Of Texas At Dallas,4,27,51,3.21,Master,Accounting,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,165,162,4,Master,Advanced Mechanical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,160,160,3.9,PhD,Advanced Mechanical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,165,154,3.07,PhD,Aerospace and Mechanical Engineering ,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,165,149,60,Both MS and PhD,Aerospace Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,167,148,0,Master,Aerospace Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,,,,67.17,Master,Aerospace Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,167,148,70,Master,Analytics,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,5.5,150,153,3.2,Master,Applied Cognition And Neuroscience,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,2.5,750,530,72.4,PhD,Applied Mathematics,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,170,158,84,Master,Automotive Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,2.5,640,490,70,Master,Biochemistry and Molecular biology,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,162,154,8.1,Master,Bioinformatics,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,790,440,7.7,Master,Bioinformatics,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,163,151,8.74,Master,Bioinformatics,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,2.5,152,149,0,Master,Bioinformatics,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,163,162,,PhD,Biological Science ,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,780,580,8.28,Master,Biological Science Biotechnology,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,670,600,0,Master,Biological Science Biotechnology,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,780,790,0,Master,Biomedical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,163,149,7.03,Master,Biomedical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,710,640,8.68,Master,Biomedical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,158,151,74,Master,Biomedical Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,151,155,3.93,Master,Biotechnology,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,790,680,9.41,Master,Biotechnology,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,167,156,3.97,Master,Biotechnology,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,680,600,71,Master,Biotechnology,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,750,450,67,Master,Biotechnology,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,151,150,8.1,Master,Biotechnology,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,730,600,7.2,Master,Biotechnology,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,170,161,3.21,PhD,Business  Management Science,Business and Economics
University Of Texas At Dallas,5.5,167,170,3.87,PhD,Business  Management Science,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,168,159,6.72,Master,Business Analytics,Business and Economics
University Of Texas At Dallas,3,159,151,72.53,Master,Business Analytics,Business and Economics
University Of Texas At Dallas,,,,74,Master,Business Analytics,Business and Economics
University Of Texas At Dallas,3.5,161,144,74,Master,Business Analytics,Business and Economics
University Of Texas At Dallas,3,167,152,70,Master,Business Analytics,Business and Economics
University Of Texas At Dallas,3.5,154,157,3.14,Master,Business Analytics,Business and Economics
University Of Texas At Dallas,3.5,158,152,67,Master,Business Analytics,Business and Economics
University Of Texas At Dallas,4,160,147,66,Master,Business Analytics,Business and Economics
University Of Texas At Dallas,,,,6.5,Master,Business Analytics,Business and Economics
University Of Texas At Dallas,3,163,147,70,Master,Business Analytics,Business and Economics
University Of Texas At Dallas,3,162,151,7.26,Master,Business Analytics,Business and Economics
University Of Texas At Dallas,3,167,165,3.8,PhD,Business Information Systems,Business and Economics
University Of Texas At Dallas,3,164,155,5.71,Master,Cell and Molecular Biology,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,5,165,167,3.1,PhD,Cognition And Neuroscience,
University Of Texas At Dallas,4,156,154,3.2,Master,Communication Disorders,
University Of Texas At Dallas,,153,153,3.91,Master,Communication Science & Disorders,
University Of Texas At Dallas,5.5,163,162,4,Master,Communication Science & Disorders,
University Of Texas At Dallas,5.5,163,162,4,Master,Communication Sciences,
University Of Texas At Dallas,3.5,760,650,75.9,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,163,154,75.8,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,790,430,8.62,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,790,490,70,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,660,540,7.4,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,4,161,162,8,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,154,154,63,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,770,630,8.6,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,161,151,70,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,159,149,82.3,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,800,610,77,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,4,740,580,70,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,155,145,67,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,160,149,79,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,164,149,81,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,166,149,80.42,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,800,540,8.3,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,164,146,85,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,770,380,57.78,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,157,154,75.61,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,4,740,570,85,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,790,490,8.48,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,163,145,8.48,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,770,520,72.5,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,800,350,68,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,160,149,7.6,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3.5,800,550,7.9,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,4,770,480,8.31,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,2.5,165,145,74,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,700,710,75,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,780,350,7.7,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,4,780,630,67,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,3,700,560,67,Master,Comp Science/Comp Networks/Comp Engg,
University Of Texas At Dallas,4,780,720,70,Master,Computational Science,
University Of Texas At Dallas,3,790,650,6.9,Master,Computational Science,
University Of Texas At Dallas,3.5,800,480,61,Master,Computational Science,
University Of Texas At Dallas,4.5,156,153,8.14,Master,Computational Science,
University Of Texas At Dallas,3,780,340,79.79,Master,Computational Science,
University Of Texas At Dallas,3.5,166,150,7.88,Master,Computational Science,
University Of Texas At Dallas,3.5,158,149,7.2,Master,Computational Science,
University Of Texas At Dallas,3,151,156,83,Master,Computational Science,
University Of Texas At Dallas,4,162,152,8.95,Master,Computational Science,
University Of Texas At Dallas,3,156,152,8.4,Master,Computational Science and Engineering,
University Of Texas At Dallas,3,790,480,69.19,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,163,156,67,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,163,145,79.2,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,2.5,800,670,8.1,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,161,154,8.78,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,161,156,9.4,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,760,590,75,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,168,159,72.48,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,165,156,3.61,Both MS and PhD,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,770,370,60,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,730,440,73,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,166,143,87,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,159,145,9.328,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,750,490,85,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,680,470,80,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,162,157,8.23,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,164,158,8.43,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,157,156,73.1,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,800,550,86,Both MS and PhD,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,161,152,8.8,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,,,,0,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,162,148,76,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,162,148,71,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,159,146,67.7,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,168,158,0,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,160,152,8,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,164,151,8.96,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,800,590,80.8,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,,164,145,8.7,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,156,149,9.11,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,2.5,800,540,69.4,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,163,147,79.92,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,164,147,9.42,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,800,600,8.7,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,2.5,740,440,8.25,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,770,540,8,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,170,148,9.63,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,160,141,80,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,760,530,74.3,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,158,148,8.1,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,168,147,8.35,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,158,143,8.39,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,165,156,71,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,800,640,8.79,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,163,155,8.74,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,160,150,81,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,159,154,8.34,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,800,440,82,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,780,320,71,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,760,520,7,PhD,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,161,140,81.5,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,700,480,72,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,160,150,7.4,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,750,650,69,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,760,500,80,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,157,144,8.92,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,166,149,8.75,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,164,145,7.82,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,780,510,77.8,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,159,149,0,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,750,510,85.22,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,168,155,8.79,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,162,151,7.48,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,800,640,7.241,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4.5,800,690,9.23,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,157,150,8.35,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,151,150,63,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,159,141,76,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,770,590,0,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,161,144,7.75,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,164,147,8.91,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3.5,800,680,9,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,780,510,80,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,4,168,159,73.68,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,162,144,8.8,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,2,159,139,8.37,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,169,153,8.05,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,160,148,76,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,161,150,8.19,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,3,800,600,76,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
University Of Texas At Dallas,,163,148,8.62,Master,Computer Engineering,"STEM (Science, Technology, Engineering, Mathematics)"
